date,total_value
2015-10-27,225850.94
2015-10-28,227728.12
2015-10-29,227368.66
2015-10-30,226350.19
2015-11-02,228906.35
2015-11-03,229705.15
2015-11-04,229725.12
2015-11-05,229106.05
2015-11-06,229265.81
2015-11-09,226829.46999999997
2015-11-10,226250.34
2015-11-11,225970.75999999998
2015-11-12,223774.06
2015-11-13,219380.66
2015-11-16,222535.91999999998
2015-11-17,222675.71
2015-11-18,226949.28999999998
2015-11-19,227109.05
2015-11-20,228646.74
2015-11-23,227987.73
2015-11-24,227788.03
2015-11-25,227987.73
2015-11-27,228307.25
2015-11-30,227728.12
2015-12-01,230004.69999999998
2015-12-02,228586.83
2015-12-03,224712.65
2015-12-04,229964.75999999998
2015-12-07,228926.32
2015-12-08,228946.28999999998
2015-12-09,225471.50999999998
2015-12-10,226489.98
2015-12-11,221277.81
2015-12-14,222955.28999999998
2015-12-15,224313.25
2015-12-16,227648.24
2015-12-17,224333.21999999997
2015-12-18,219360.69
2015-12-21,221797.03
2015-12-22,223254.84
2015-12-23,224912.35
2015-12-24,224872.41
2015-12-28,224752.59
2015-12-29,228287.28
2015-12-30,226230.37
2015-12-31,223414.6
2016-01-04,218701.68
2016-01-05,218322.25
2016-01-06,216225.4
2016-01-07,209455.57
2016-01-08,207738.15
2016-01-11,208377.19
2016-01-12,210793.56
2016-01-13,203524.48
2016-01-14,207857.96999999997
2016-01-15,201407.66
2016-01-19,201847.0
2016-01-20,201227.93
2016-01-21,201427.62999999998
2016-01-22,207258.87
2016-01-25,204183.49
2016-01-26,206020.73
2016-01-27,200888.44
2016-01-28,203724.18
2016-01-29,207977.78999999998
2016-02-01,208536.94999999998
2016-02-02,204023.73
2016-02-03,203045.19999999998
2016-02-04,203025.23
2016-02-05,195975.82
2016-02-08,192980.32
2016-02-09,192381.21999999997
2016-02-10,193120.11
2016-02-11,192840.53
2016-02-12,195776.12
2016-02-16,200189.49
2016-02-17,204722.68
2016-02-18,202386.19
2016-02-19,202985.28999999998
2016-02-22,206280.34
2016-02-23,202885.44
2016-02-24,204822.53
2016-02-25,206839.5
2016-02-26,206579.89
2016-02-29,204722.68
2016-03-01,211292.81
2016-03-02,211372.69
2016-03-03,210973.28999999998
2016-03-04,211053.16999999998
2016-03-07,209755.12
2016-03-08,208017.73
2016-03-09,209355.71999999997
2016-03-10,209036.19999999998
2016-03-11,212690.71
2016-03-14,213050.16999999998
2016-03-15,212970.28999999998
2016-03-16,214867.44
2016-03-17,214747.62
2016-03-18,214448.07
2016-03-21,215286.81
2016-03-22,215945.82
2016-03-23,214168.49
2016-03-24,214228.4
2016-03-28,213928.85
2016-03-29,217363.69
2016-03-30,218422.1
2016-03-31,218102.58
2016-04-01,220419.1
2016-04-04,219580.36
2016-04-05,217463.53999999998
2016-04-06,221038.16999999998
2016-04-07,217862.94
2016-04-08,217703.18
2016-04-11,216904.37999999998
2016-04-12,218721.65
2016-04-13,221517.44999999998
2016-04-14,221537.41999999998
2016-04-15,220978.25999999998
2016-04-18,222156.49
2016-04-19,220798.53
2016-04-20,220978.25999999998
2016-04-21,220998.23
2016-04-22,217663.24
2016-04-25,217663.24
2016-04-26,216604.83
2016-04-27,214867.44
2016-04-28,212271.34
2016-04-29,211153.02
2016-05-02,213150.02
2016-05-03,211172.99
2016-05-04,209815.03
2016-05-05,209755.12
2016-05-06,210873.44
2016-05-09,211472.53999999998
2016-05-10,214368.19
2016-05-11,212431.1
2016-05-12,211492.50999999998
2016-05-13,210713.68
2016-05-16,213349.71999999997
2016-05-17,210673.74
2016-05-18,211432.6
2016-05-19,210334.25
2016-05-20,212650.77
2016-05-23,212371.19
2016-05-24,216624.8
2016-05-25,218182.46
2016-05-26,218821.5
2016-05-27,219959.78999999998
2016-05-31,220379.16
2016-06-01,220399.12999999998
2016-06-02,220858.44
2016-06-03,219820.0
2016-06-06,220618.8
2016-06-07,220059.64
2016-06-08,220439.07
2016-06-09,220079.61
2016-06-10,217583.36
2016-06-13,215766.09
2016-06-14,215766.09
2016-06-15,215147.02
2016-06-16,215786.06
2016-06-17,212690.71
2016-06-20,214028.69999999998
2016-06-21,214707.68
2016-06-22,214188.46
2016-06-23,217243.87
2016-06-24,208297.31
2016-06-27,204163.52
2016-06-28,208636.8
2016-06-29,212331.25
2016-06-30,214787.56
2016-07-01,215865.94
2016-07-05,214547.91999999998
2016-07-06,216305.28
2016-07-07,216944.32
2016-07-08,220299.28
2016-07-11,221557.39
2016-07-12,222675.71
2016-07-13,222136.52
2016-07-14,223654.24
2016-07-15,223294.78
2016-07-18,224772.56
2016-07-19,223953.78999999998
2016-07-20,226569.86
2016-07-21,226050.64
2016-07-22,226989.23
2016-07-25,227009.19999999998
2016-07-26,227268.81
2016-07-27,228846.44
2016-07-28,229645.24
2016-07-29,230144.49
2016-08-01,231362.66
2016-08-02,229605.3
2016-08-03,230364.16
2016-08-04,231023.16999999998
2016-08-05,233239.84
2016-08-08,232980.23
2016-08-09,233519.41999999998
2016-08-10,232920.32
2016-08-11,233918.82
2016-08-12,234078.58
2016-08-15,235077.08
2016-08-16,233779.03
2016-08-17,234198.4
2016-08-18,234258.31
2016-08-19,234198.4
2016-08-22,234378.12999999998
2016-08-23,234797.5
2016-08-24,233279.78
2016-08-25,232900.35
2016-08-26,233239.84
2016-08-29,233559.36
2016-08-30,232800.5
2016-08-31,232560.86
2016-09-01,233159.96
2016-09-02,233918.82
2016-09-06,235376.62999999998
2016-09-07,235516.41999999998
2016-09-08,234138.49
2016-09-09,228247.34
2016-09-12,232341.19
2016-09-13,230264.31
2016-09-14,231362.66
2016-09-15,234957.25999999998
2016-09-16,234258.31
2016-09-19,233239.84
2016-09-20,233679.18
2016-09-21,235975.73
2016-09-22,237852.91
2016-09-23,236335.19
2016-09-26,234358.16
2016-09-27,236674.68
2016-09-28,237074.08
2016-09-29,235356.66
2016-09-30,237114.02
2016-10-03,236774.53
2016-10-04,236415.07
2016-10-05,237253.81
2016-10-06,237133.99
2016-10-07,236614.77
2016-10-10,238112.52
2016-10-11,234717.62
2016-10-12,234517.91999999998
2016-10-13,233679.18
2016-10-14,233958.75999999998
2016-10-17,233319.71999999997
2016-10-18,235396.6
2016-10-19,235376.62999999998
2016-10-20,235097.05
2016-10-21,235975.73
2016-10-24,238811.46999999997
2016-10-25,238052.61
2016-10-26,236435.03999999998
2016-10-27,235356.66
2016-10-28,233878.87999999998
2016-10-31,233659.21
2016-11-01,231901.85
2016-11-02,230044.64
2016-11-03,227788.03
2016-11-04,226989.23
2016-11-07,232381.12999999998
2016-11-08,233898.85
2016-11-09,234977.23
2016-11-10,231182.93
2016-11-11,231282.78
2016-11-14,228946.28999999998
2016-11-15,232121.52
2016-11-16,233499.44999999998
2016-11-17,235196.9
2016-11-18,234318.21999999997
2016-11-21,236754.56
2016-11-22,237473.48
2016-11-23,236514.91999999998
2016-11-25,237273.78
2016-11-28,236734.59
2016-11-29,237553.36
2016-11-30,234677.68
2016-12-01,230623.77
2016-12-02,231083.08
2016-12-05,232880.37999999998
2016-12-06,233439.53999999998
2016-12-07,236395.1
2016-12-08,236814.46999999997
2016-12-09,238671.68
2016-12-12,237593.3
2016-12-13,240588.8
2016-12-14,240089.55
2016-12-15,240468.98
2016-12-16,238871.37999999998
2016-12-19,239849.91
2016-12-20,240768.53
2016-12-21,240588.8
2016-12-22,239909.82
2016-12-23,240069.58
2016-12-27,241307.71999999997
2016-12-28,239430.53999999998
2016-12-29,239091.05
2016-12-30,236634.74
2017-01-03,238751.56
2017-01-04,240049.61
2017-01-05,241407.57
2017-01-06,243524.39
2017-01-09,244323.19
2017-01-10,244862.37999999998
2017-01-11,245521.39
2017-01-12,245141.96
2017-01-13,245980.69999999998
2017-01-17,245241.81
2017-01-18,245741.06
2017-01-19,245621.24
2017-01-20,246160.43
2017-01-23,246360.12999999998
2017-01-24,248017.64
2017-01-25,250513.89
2017-01-26,250773.5
2017-01-27,251252.78
2017-01-30,249295.71999999997
2017-01-31,248796.46999999997
2017-02-01,250513.89
2017-02-02,250294.21999999997
2017-02-03,251013.14
2017-02-06,251312.69
2017-02-07,252231.31
2017-02-08,252650.68
2017-02-09,253569.3
2017-02-10,254408.03999999998
2017-02-13,255845.87999999998
2017-02-14,256704.59
2017-02-15,258222.30999999997
2017-02-16,258142.43
2017-02-17,259260.75
2017-02-21,260538.82999999996
2017-02-22,260638.68
2017-02-23,259660.14999999997
2017-02-24,260159.39999999997
2017-02-27,260478.91999999995
2017-02-28,259680.12000000002
2017-03-01,262515.86
2017-03-02,261197.84
2017-03-03,261677.12000000002
2017-03-06,261097.98999999996
2017-03-07,260658.64999999997
2017-03-08,261117.96000000002
2017-03-09,261317.66
2017-03-10,262416.00999999995
2017-03-13,262855.35000000003
2017-03-14,262216.31
2017-03-15,263833.88
2017-03-16,263654.14999999997
2017-03-17,263015.11
2017-03-20,263254.75
2017-03-21,259260.75
2017-03-22,261018.11
2017-03-23,260359.1
2017-03-24,260898.28999999998
2017-03-27,261317.66
2017-03-28,262915.25999999995
2017-03-29,264133.43
2017-03-30,264572.77
2017-03-31,264393.04
2017-04-03,264233.28
2017-04-04,264652.64999999997
2017-04-05,263574.27
2017-04-06,263714.06
2017-04-07,263574.27
2017-04-10,263674.12
2017-04-11,262535.82999999996
2017-04-12,261477.41999999995
2017-04-13,260438.98
2017-04-17,262595.74
2017-04-18,262196.33999999997
2017-04-19,262615.71
2017-04-20,264812.41
2017-04-21,264752.5
2017-04-24,267947.7
2017-04-25,269884.79
2017-04-26,269505.36
2017-04-27,271122.93
2017-04-28,271602.21
2017-05-01,274018.57999999996
2017-05-02,274477.89
2017-05-03,273599.21
2017-05-04,273699.06
2017-05-05,274697.56
2017-05-08,275296.66
2017-05-09,276255.22
2017-05-10,276414.98
2017-05-11,276195.31
2017-05-12,276814.38
2017-05-15,277693.06
2017-05-16,278851.32
2017-05-17,271761.97
2017-05-18,274138.39999999997
2017-05-19,275296.66
2017-05-22,277613.18
2017-05-23,277892.75999999995
2017-05-24,279170.83999999997
2017-05-25,281547.27
2017-05-26,282046.52
2017-05-30,282286.16
2017-05-31,282186.31
2017-06-01,283284.66
2017-06-02,286519.8
2017-06-05,286459.89
2017-06-06,285321.60000000003
2017-06-07,286439.92
2017-06-08,286739.47
2017-06-09,279570.24
2017-06-12,278072.49
2017-06-13,280329.10000000003
2017-06-14,279110.93
2017-06-15,277872.79
2017-06-16,275915.73
2017-06-19,280528.8
2017-06-20,278332.10000000003
2017-06-21,281087.96
2017-06-22,281008.07999999996
2017-06-23,282086.46
2017-06-26,280768.44
2017-06-27,275676.08999999997
2017-06-28,279650.12
2017-06-29,274797.41
2017-06-30,274897.25999999995
2017-07-03,272001.61
2017-07-05,274677.58999999997
2017-07-06,272201.31
2017-07-07,275136.89999999997
2017-07-10,276934.2
2017-07-11,277713.03
2017-07-12,281008.07999999996
2017-07-13,281627.14999999997
2017-07-14,283843.82
2017-07-17,283983.61
2017-07-18,285880.75999999995
2017-07-19,287558.24
2017-07-20,287937.67
2017-07-21,287817.85000000003
2017-07-24,289135.87
2017-07-25,288396.98
2017-07-26,289335.57
2017-07-27,287518.3
2017-07-28,287278.66
2017-07-31,286060.49
2017-08-01,286719.5
2017-08-02,287498.32999999996
2017-08-03,286380.00999999995
2017-08-04,286899.23
2017-08-07,288716.5
2017-08-08,288217.25
2017-08-09,287837.82
2017-08-10,281667.08999999997
2017-08-11,283803.88
2017-08-14,287458.39
2017-08-15,287658.08999999997
2017-08-16,288157.33999999997
2017-08-17,282266.19
2017-08-18,282066.49
2017-08-21,281707.03
2017-08-22,286000.57999999996
2017-08-23,284982.11
2017-08-24,284143.37
2017-08-25,283544.27
2017-08-28,284422.95
2017-08-29,285541.27
2017-08-30,288896.23
2017-08-31,291991.57999999996
2017-09-01,291592.18
2017-09-05,288976.11
2017-09-06,289854.79
2017-09-07,290533.77
2017-09-08,288017.55
2017-09-11,291332.57
2017-09-12,292031.52
2017-09-13,292430.92
2017-09-14,290713.5
2017-09-15,291712.0
2017-09-18,290693.53
2017-09-19,291192.78
2017-09-20,290294.13
2017-09-21,288516.8
2017-09-22,288237.22
2017-09-25,285201.78
2017-09-26,285940.67
2017-09-27,288516.8
2017-09-28,288416.95
2017-09-29,290493.82999999996
2017-10-02,290753.44
2017-10-03,291372.50999999995
2017-10-04,291652.08999999997
2017-10-05,294507.8
2017-10-06,294907.2
2017-10-09,294567.71
2017-10-10,294787.38
2017-10-11,295666.06
2017-10-12,295126.87
2017-10-13,296265.16
2017-10-16,297283.63
2017-10-17,297663.06
2017-10-18,297303.60000000003
2017-10-19,296205.25
2017-10-20,297004.05
2017-10-23,295066.96
2017-10-24,295566.21
2017-10-25,294447.89
2017-10-26,293509.3
2017-10-27,302056.46
2017-10-30,302735.44
2017-10-31,303873.73
2017-11-01,303773.88
2017-11-02,303194.75
2017-11-03,306110.37
2017-11-06,307148.81
2017-11-07,307328.54
2017-11-08,308566.68
2017-11-09,306949.11
2017-11-10,306929.14
2017-11-13,307308.57
2017-11-14,306190.25
2017-11-15,304752.41
2017-11-16,308646.56
2017-11-17,307468.32999999996
2017-11-20,307228.69
2017-11-21,310563.68
2017-11-22,310943.11
2017-11-24,312081.39999999997
2017-11-27,311941.61
2017-11-28,312740.41
2017-11-29,307288.60000000003
2017-11-30,309864.73
2017-12-01,308546.71
2017-12-04,304992.05
2017-12-05,305191.75
2017-12-06,306569.68
2017-12-07,307608.12
2017-12-08,308966.07999999996
2017-12-11,311362.48
2017-12-12,310943.11
2017-12-13,311542.21
2017-12-14,311322.54
2017-12-15,314857.23
2017-12-18,316834.25999999995
2017-12-19,314957.07999999996
2017-12-20,314617.58999999997
2017-12-21,314657.53
2017-12-22,314298.07
2017-12-26,312600.62
2017-12-27,312640.56
2017-12-28,313019.99
2017-12-29,311082.89999999997
2018-01-02,316534.71
2018-01-03,319610.08999999997
2018-01-04,320169.25
2018-01-05,323384.42
2018-01-08,324642.53
2018-01-09,324662.5
2018-01-10,323903.64
2018-01-11,326120.31
2018-01-12,328516.71
2018-01-16,327578.12
2018-01-17,331112.81
2018-01-18,331172.72
2018-01-19,332211.16
2018-01-22,335765.82
2018-01-23,338541.64999999997
2018-01-24,336344.95
2018-01-25,336225.13
2018-01-26,341377.39
2018-01-29,339719.88
2018-01-30,336924.07999999996
2018-01-31,338321.98
2018-02-01,335446.3
2018-02-02,328756.35000000003
2018-02-05,315795.82
2018-02-06,324163.25
2018-02-07,319969.55
2018-02-08,306469.82999999996
2018-02-09,311761.88
2018-02-12,317293.57
2018-02-13,318931.11
2018-02-14,324902.14
2018-02-15,330933.07999999996
2018-02-16,329455.3
2018-02-20,330114.31
2018-02-21,329175.72
2018-02-22,329135.78
2018-02-23,335865.67
2018-02-26,340318.98
2018-02-27,336105.31
2018-02-28,333948.55
2018-03-01,328496.74
2018-03-02,331512.21
2018-03-05,335186.69
2018-03-06,336604.56
2018-03-07,337383.39
2018-03-08,339240.60000000003
2018-03-09,345830.7
2018-03-12,347667.94
2018-03-13,342935.05
2018-03-14,342875.14
2018-03-15,342575.58999999997
2018-03-16,341557.12
2018-03-19,333728.88
2018-03-20,334827.23
2018-03-21,333369.42
2018-03-22,325141.78
2018-03-23,316574.64999999997
2018-03-26,328336.98
2018-03-27,317712.94
2018-03-28,314058.43
2018-03-29,319809.79
2018-04-02,310583.64999999997
2018-04-03,314078.39999999997
2018-04-04,319030.96
2018-04-05,320848.23
2018-04-06,312820.29
2018-04-09,315016.99
2018-04-10,321966.55
2018-04-11,320109.33999999997
2018-04-12,323963.55
2018-04-13,322286.07
2018-04-16,324742.38
2018-04-17,331731.88
2018-04-18,332410.86
2018-04-19,329355.45
2018-04-20,324143.28
2018-04-23,323324.50999999995
2018-04-24,316474.8
2018-04-25,316854.23
2018-04-26,323524.21
2018-04-27,323723.91
2018-04-30,321427.36
2018-05-01,325101.83999999997
2018-05-02,323184.72
2018-05-03,323144.78
2018-05-04,329275.57
2018-05-07,332011.46
2018-05-08,331671.97
2018-05-09,335286.54
2018-05-10,338761.32
2018-05-11,338441.8
2018-05-14,339020.93
2018-05-15,335266.57
2018-05-16,337483.24
2018-05-17,336185.19
2018-05-18,334447.8
2018-05-21,336324.98
2018-05-22,335885.64
2018-05-23,338721.38
2018-05-24,338621.53
2018-05-25,338961.02
2018-05-29,337463.27
2018-05-30,339879.64
2018-05-31,339659.97
2018-06-01,344991.96
2018-06-04,348107.28
2018-06-05,349185.66
2018-06-06,351222.60000000003
2018-06-07,348366.89
2018-06-08,348386.86
2018-06-11,349325.45
2018-06-12,351162.69
2018-06-13,351142.72
2018-06-14,354697.38
2018-06-15,353459.24
2018-06-18,352500.68
2018-06-19,351502.18
2018-06-20,353998.43
2018-06-21,350923.05
2018-06-22,350144.22
2018-06-25,342256.07
2018-06-26,343653.97
2018-06-27,338980.99
2018-06-28,341896.61
2018-06-29,342815.23
2018-07-02,345111.78
2018-07-03,341117.78
2018-07-05,345351.42
2018-07-06,350723.35000000003
2018-07-09,353878.61
2018-07-10,354138.22
2018-07-11,352340.92
2018-07-12,358411.8
2018-07-13,358711.35000000003
2018-07-16,357852.64
2018-07-17,360029.37
2018-07-18,359350.39
2018-07-19,357553.08999999997
2018-07-20,357473.21
2018-07-23,358611.5
2018-07-24,360089.28
2018-07-25,365121.72
2018-07-26,359590.03
2018-07-27,354737.32
2018-07-30,349724.85000000003
2018-07-31,352400.82999999996
2018-08-01,353738.82
2018-08-02,358551.58999999997
2018-08-03,359649.94
2018-08-06,361766.75999999995
2018-08-07,363084.78
2018-08-08,363524.12
2018-08-09,363304.45
2018-08-10,360528.62
2018-08-13,360129.22
2018-08-14,362385.82999999996
2018-08-15,357952.49
2018-08-16,359130.72
2018-08-17,359210.60000000003
2018-08-20,358891.07999999996
2018-08-21,360209.10000000003
2018-08-22,361607.0
2018-08-23,361087.78
2018-08-24,364442.74
2018-08-27,368157.16
2018-08-28,368696.35000000003
2018-08-29,372949.96
2018-08-30,372290.95
2018-08-31,372770.23
2018-09-04,371172.63
2018-09-05,366379.82999999996
2018-09-06,363104.75
2018-09-07,361706.85000000003
2018-09-10,362925.02
2018-09-11,365720.82
2018-09-12,364642.44
2018-09-13,368536.58999999997
2018-09-14,367458.21
2018-09-17,362166.16
2018-09-18,365161.66
2018-09-19,364882.07999999996
2018-09-20,368916.02
2018-09-21,366899.05
2018-09-24,367258.50999999995
2018-09-25,367757.75999999995
2018-09-26,368017.37
2018-09-27,371132.69
2018-09-28,371052.81
2018-10-01,371811.67
2018-10-02,370972.93
2018-10-03,371372.32999999996
2018-10-04,364243.04
2018-10-05,359789.73
2018-10-08,357593.03
2018-10-09,358751.29
2018-10-10,342974.99
2018-10-11,338721.38
2018-10-12,348147.22
2018-10-15,343933.55
2018-10-16,353938.52
2018-10-17,354078.31
2018-10-18,345870.64
2018-10-19,345551.12
2018-10-22,347328.45
2018-10-23,346050.37
2018-10-24,330214.16
2018-10-25,341637.0
2018-10-26,332850.2
2018-10-29,326000.49
2018-10-30,331372.42
2018-10-31,339160.72
2018-11-01,343634.0
2018-11-02,338282.04
2018-11-05,337443.3
2018-11-06,339999.46
2018-11-07,350663.44
2018-11-08,348426.8
2018-11-09,342555.62
2018-11-12,332191.19
2018-11-13,332470.77
2018-11-14,329934.57999999996
2018-11-15,335705.91
2018-11-16,334527.68
2018-11-19,323664.0
2018-11-20,317872.7
2018-11-21,320289.07
2018-11-23,317972.55
2018-11-26,325321.50999999995
2018-11-27,326419.86
2018-11-28,336924.07999999996
2018-11-29,335825.73
2018-11-30,338262.07
2018-12-03,344173.19
2018-12-04,330973.02
2018-12-06,333309.50999999995
2018-12-07,322306.04
2018-12-10,325680.97
2018-12-11,326759.35000000003
2018-12-12,329635.03
2018-12-13,329734.88
2018-12-14,321706.94
2018-12-17,314417.89
2018-12-18,316394.92
2018-12-19,308626.58999999997
2018-12-20,304153.31
2018-12-21,294727.47
2018-12-24,286599.68
2018-12-26,304492.8
2018-12-27,305671.03
2018-12-28,305511.27
2018-12-31,308087.39999999997
2019-01-02,309325.54
2019-01-03,299220.72
2019-01-04,312021.49
2019-01-07,315735.91
2019-01-08,318591.62
2019-01-09,321187.72
2019-01-10,322106.33999999997
2019-01-11,320928.11
2019-01-14,318092.37
2019-01-15,324303.04
2019-01-16,324243.13
2019-01-17,326799.29
2019-01-18,330034.43
2019-01-22,323424.36
2019-01-23,323843.73
2019-01-24,325940.57999999996
2019-01-25,329834.73
2019-01-28,325760.85000000003
2019-01-29,322685.47
2019-01-30,330893.14
2019-01-31,335845.7
2019-02-01,334427.82999999996
2019-02-04,338581.58999999997
2019-02-05,341577.08999999997
2019-02-06,340558.62
2019-02-07,335985.49
2019-02-08,336644.5
2019-02-11,336324.98
2019-02-12,341297.50999999995
2019-02-13,341537.14999999997
2019-02-14,341956.52
2019-02-15,343394.36
2019-02-19,344073.33999999997
2019-02-20,344013.43
2019-02-21,342755.32
2019-02-22,345291.50999999995
2019-02-25,346549.62
2019-02-26,346909.07999999996
2019-02-27,346689.41
2019-02-28,345890.61
2019-03-01,348287.00999999995
2019-03-04,348346.92
2019-03-05,348606.53
2019-03-06,346629.5
2019-03-07,342375.89
2019-03-08,341856.67
2019-03-11,348965.99
2019-03-12,350883.11
2019-03-13,353519.14999999997
2019-03-14,352920.05
2019-03-15,356195.13
2019-03-18,356394.82999999996
2019-03-19,357593.03
2019-03-20,359010.89999999997
2019-03-21,364622.47
2019-03-22,356614.5
2019-03-25,355935.52
2019-03-26,357593.03
2019-03-27,355296.48
2019-03-28,356115.25
2019-03-29,358811.2
2019-04-01,363564.06
2019-04-02,364941.99
2019-04-03,367038.83999999997
2019-04-04,366899.05
2019-04-05,368796.2
2019-04-08,369734.79
2019-04-09,368436.74
2019-04-10,370413.77
2019-04-11,369535.08999999997
2019-04-12,371132.69
2019-04-15,371192.60000000003
2019-04-16,372470.68
2019-04-17,373768.73
2019-04-18,374248.00999999995
2019-04-22,375306.42
2019-04-23,380079.25
2019-04-24,378881.05
2019-04-25,380418.74
2019-04-26,380758.23
2019-04-29,381497.12
2019-04-30,378541.56
2019-05-01,377323.39
2019-05-02,375685.85000000003
2019-05-03,381676.85000000003
2019-05-06,379340.36
2019-05-07,371951.46
2019-05-08,371012.87
2019-05-09,369015.87
2019-05-10,369475.18
2019-05-13,356654.44
2019-05-14,360568.56
2019-05-15,365660.91
2019-05-16,369335.39
2019-05-17,365561.06
2019-05-20,359390.32999999996
2019-05-21,363144.69
2019-05-22,361527.12
2019-05-23,355995.43
2019-05-24,355815.7
2019-05-28,354477.71
2019-05-29,351562.08999999997
2019-05-30,353039.87
2019-05-31,347408.32999999996
2019-06-03,339759.82
2019-06-04,349325.45
2019-06-05,351921.55
2019-06-06,354717.35000000003
2019-06-07,361567.06
2019-06-10,365780.73
2019-06-11,366279.98
2019-06-12,364163.16
2019-06-13,366319.92
2019-06-14,364762.25999999995
2019-06-17,366958.96
2019-06-18,372290.95
2019-06-19,373688.85000000003
2019-06-20,377163.63
2019-06-21,376604.47
2019-06-24,375785.7
2019-06-25,369335.39
2019-06-26,371052.81
2019-06-27,372470.68
2019-06-28,372949.96
2019-07-01,377982.39999999997
2019-07-02,379480.14999999997
2019-07-03,382335.86
2019-07-05,381557.03
2019-07-08,378881.05
2019-07-09,380778.2
2019-07-10,384572.5
2019-07-11,384292.92
2019-07-12,386509.58999999997
2019-07-15,387747.73
2019-07-16,385750.73
2019-07-17,383853.57999999996
2019-07-18,384292.92
2019-07-19,381477.14999999997
2019-07-22,384512.58999999997
2019-07-23,387028.81
2019-07-24,389744.73
2019-07-25,386050.28
2019-07-26,390024.31
2019-07-29,388686.32
2019-07-30,387008.83999999997
2019-07-31,381656.88
2019-08-01,379759.73
2019-08-02,374168.13
2019-08-05,360947.99
2019-08-06,366000.39999999997
2019-08-07,367977.43
2019-08-08,375985.39999999997
2019-08-09,372450.71
2019-08-12,368177.13
2019-08-13,376245.00999999995
2019-08-14,365001.89999999997
2019-08-15,364582.53
2019-08-16,370433.74
2019-08-19,376324.89
2019-08-20,373409.27
2019-08-21,376724.29
2019-08-22,375506.12
2019-08-23,363623.97
2019-08-26,369115.72
2019-08-27,368336.89
2019-08-28,369654.91
2019-08-29,375306.42
2019-08-30,374407.77
2019-09-03,370773.23
2019-09-04,376125.19
2019-09-05,383014.83999999997
2019-09-06,382635.41
2019-09-09,381836.61
2019-09-10,380738.25999999995
2019-09-11,384312.89
2019-09-12,385910.49
2019-09-13,384532.56
2019-09-16,382815.14
2019-09-17,384652.38
2019-09-18,384492.62
2019-09-19,385131.66
2019-09-20,381057.78
2019-09-23,380458.68
2019-09-24,375406.27
2019-09-25,379619.94
2019-09-26,378222.04
2019-09-27,373529.08999999997
2019-09-30,377083.75
2019-10-01,374008.37
2019-10-02,367578.03
2019-10-03,371611.97
2019-10-04,377083.75
2019-10-07,375945.46
2019-10-08,370313.92
2019-10-09,373928.49
2019-10-10,376824.14
2019-10-11,381676.85000000003
2019-10-14,381636.91
2019-10-15,386489.62
2019-10-16,385531.06
2019-10-17,386549.53
2019-10-18,382835.11
2019-10-21,386230.00999999995
2019-10-22,383154.63
2019-10-23,383893.52
2019-10-24,387627.91
2019-10-25,390723.25999999995
2019-10-28,394577.47
2019-10-29,391522.06
2019-10-30,393419.21
2019-10-31,393598.94
2019-11-01,397173.57
2019-11-04,399629.88
2019-11-05,399849.55
2019-11-06,398950.89999999997
2019-11-07,400288.89
2019-11-08,401886.49
2019-11-11,401347.3
2019-11-12,402505.56
2019-11-13,402605.41
2019-11-14,402285.89
2019-11-15,405241.45
2019-11-18,405560.97
2019-11-19,406160.07
2019-11-20,403723.73
2019-11-21,402825.07999999996
2019-11-22,403084.69
2019-11-25,407857.52
2019-11-26,408636.35000000003
2019-11-27,411492.06
2019-11-29,409614.88
2019-12-02,405421.18
2019-12-03,402245.95
2019-12-04,404282.89
2019-12-05,405081.69
2019-12-06,409415.18
2019-12-09,407557.97
2019-12-10,407218.48
2019-12-11,409375.24
2019-12-12,412430.64999999997
2019-12-13,413788.61
2019-12-16,417942.37
2019-12-17,418182.00999999995
2019-12-18,418501.53
2019-12-19,421117.60000000003
2019-12-20,422815.05
2019-12-23,423014.75
2019-12-24,423234.42
2019-12-26,426968.81
2019-12-27,426609.35000000003
2019-12-30,423813.55
2019-12-31,424612.35000000003
2020-01-02,431701.7
2020-01-03,427747.64
2020-01-06,430503.5
2020-01-07,430443.58999999997
2020-01-08,433678.73
2020-01-09,437353.21
2020-01-10,436234.89
2020-01-13,441267.32999999996
2020-01-14,439529.94
2020-01-15,439709.67
2020-01-16,443923.33999999997
2020-01-17,446120.04
2020-01-21,445920.33999999997
2020-01-22,447098.57
2020-01-23,448536.41
2020-01-24,444762.07999999996
2020-01-27,435575.88
2020-01-28,442265.82999999996
2020-01-29,442984.75
2020-01-30,444562.38
2020-01-31,437512.97
2020-02-03,444123.04
2020-02-04,454287.77
2020-02-05,455785.52
2020-02-06,459719.61
2020-02-07,457742.57999999996
2020-02-10,463274.27
2020-02-11,463354.14999999997
2020-02-12,467867.37
2020-02-13,467268.27
2020-02-14,468606.25999999995
2020-02-18,468785.99
2020-02-19,473279.24
2020-02-20,468885.83999999997
2020-02-21,459879.37
2020-02-24,442146.00999999995
2020-02-25,430124.07
2020-02-26,432340.74
2020-02-27,410693.25999999995
2020-02-28,411012.78
2020-03-02,432220.92
2020-03-03,418361.74
2020-03-04,435815.52
2020-03-05,422575.41
2020-03-06,415446.12
2020-03-09,386589.47
2020-03-10,407637.85000000003
2020-03-11,389884.52
2020-03-12,354138.22
2020-03-13,384133.16
2020-03-16,338122.28
2020-03-17,363763.75999999995
2020-03-18,352700.38
2020-03-19,354817.2
2020-03-20,340918.07999999996
